4792922	gpuInfo.findElements is not a function
21434963	gpuInfo.findElements is not a function
36532267	gpuInfo.findElements is not a function
41888912	gpuInfo.findElements is not a function
7559093	gpuInfo.findElements is not a function
15241066	gpuInfo.findElements is not a function
10355594	gpuInfo.findElements is not a function
28196142	gpuInfo.findElements is not a function
38154472	gpuInfo.findElements is not a function
546423	gpuInfo.findElements is not a function
33945856	gpuInfo.findElements is not a function
39179180	gpuInfo.findElements is not a function
2675444	gpuInfo.findElements is not a function
32811145	gpuInfo.findElements is not a function
34142976	gpuInfo.findElements is not a function
39427254	gpuInfo.findElements is not a function
1390610	gpuInfo.findElements is not a function
24454962	gpuInfo.findElements is not a function
22095004	gpuInfo.findElements is not a function
15146690	gpuInfo.findElements is not a function
288652	gpuInfo.findElements is not a function
13564309	gpuInfo.findElements is not a function
17030521	gpuInfo.findElements is not a function
21229547	gpuInfo.findElements is not a function
28835342	gpuInfo.findElements is not a function
38016805	gpuInfo.findElements is not a function
41228986	gpuInfo.findElements is not a function
23577667	gpuInfo.findElements is not a function
5879221	gpuInfo.findElements is not a function
14427431	gpuInfo.findElements is not a function
32962581	gpuInfo.findElements is not a function
12901879	gpuInfo.findElements is not a function
15189863	gpuInfo.findElements is not a function
5027960	gpuInfo.findElements is not a function
12730544	gpuInfo.findElements is not a function
14366006	gpuInfo.findElements is not a function
3048918	gpuInfo.findElements is not a function
1040327	gpuInfo.findElements is not a function
30530301	gpuInfo.findElements is not a function
17219808	gpuInfo.findElements is not a function
29167684	gpuInfo.findElements is not a function
20036303	gpuInfo.findElements is not a function
3018649	gpuInfo.findElements is not a function
41728185	gpuInfo.findElements is not a function
19670783	gpuInfo.findElements is not a function
41180059	gpuInfo.findElements is not a function
19776103	gpuInfo.findElements is not a function
27487887	gpuInfo.findElements is not a function
25790088	gpuInfo.findElements is not a function
14818370	gpuInfo.findElements is not a function
15136280	gpuInfo.findElements is not a function
33659175	gpuInfo.findElements is not a function
17005662	gpuInfo.findElements is not a function
36029574	gpuInfo.findElements is not a function
15694177	gpuInfo.findElements is not a function
15754487	gpuInfo.findElements is not a function
24625200	gpuInfo.findElements is not a function
7339274	gpuInfo.findElements is not a function
9242843	gpuInfo.findElements is not a function
24788482	gpuInfo.findElements is not a function
35711546	gpuInfo.findElements is not a function
35910097	gpuInfo.findElements is not a function
18739630	gpuInfo.findElements is not a function
1437897	gpuInfo.findElements is not a function
24444013	gpuInfo.findElements is not a function
14969436	gpuInfo.findElements is not a function
26064044	gpuInfo.findElements is not a function
40621041	gpuInfo.findElements is not a function
27180128	gpuInfo.findElements is not a function
11612075	gpuInfo.findElements is not a function
42953349	gpuInfo.findElements is not a function
20092285	gpuInfo.findElements is not a function
23652686	gpuInfo.findElements is not a function
12142699	gpuInfo.findElements is not a function
10198479	gpuInfo.findElements is not a function
22403667	gpuInfo.findElements is not a function
40111929	gpuInfo.findElements is not a function
14923626	gpuInfo.findElements is not a function
21950854	gpuInfo.findElements is not a function
11683044	gpuInfo.findElements is not a function
39878129	gpuInfo.findElements is not a function
5064975	gpuInfo.findElements is not a function
25553449	gpuInfo.findElements is not a function
25904619	gpuInfo.findElements is not a function
22187077	gpuInfo.findElements is not a function
31609395	gpuInfo.findElements is not a function
38826250	gpuInfo.findElements is not a function
41728688	Cannot read properties of undefined (reading 'replace')
36559573	gpuInfo.findElements is not a function
25973714	gpuInfo.findElements is not a function
34606996	gpuInfo.findElements is not a function
2953330	gpuInfo.findElements is not a function
42618000	gpuInfo.findElements is not a function
3600421	gpuInfo.findElements is not a function
7255822	gpuInfo.findElements is not a function
1920833	gpuInfo.findElements is not a function
3147898	gpuInfo.findElements is not a function
19692642	gpuInfo.findElements is not a function
3071484	gpuInfo.findElements is not a function
39650052	Cannot read properties of undefined (reading 'replace')
33394688	gpuInfo.findElements is not a function
32893125	gpuInfo.findElements is not a function
39494177	gpuInfo.findElements is not a function
15344730	gpuInfo.findElements is not a function
42063741	gpuInfo.findElements is not a function
15068415	gpuInfo.findElements is not a function
7498477	gpuInfo.findElements is not a function
38797692	gpuInfo.findElements is not a function
42873427	gpuInfo.findElements is not a function
36575747	gpuInfo.findElements is not a function
38925818	gpuInfo.findElements is not a function
31459786	gpuInfo.findElements is not a function
17661852	gpuInfo.findElements is not a function
24389398	gpuInfo.findElements is not a function
15709276	gpuInfo.findElements is not a function
1352602	gpuInfo.findElements is not a function
19847536	gpuInfo.findElements is not a function
37219544	gpuInfo.findElements is not a function
15259057	gpuInfo.findElements is not a function
34348384	Cannot read properties of undefined (reading 'replace')
39726769	Cannot read properties of undefined (reading 'replace')
21065630	gpuInfo.findElements is not a function
16179276	gpuInfo.findElements is not a function
33569160	gpuInfo.findElements is not a function
42930611	Cannot read properties of undefined (reading 'replace')
24300820	gpuInfo.findElements is not a function
11398769	gpuInfo.findElements is not a function
1072924	gpuInfo.findElements is not a function
20697544	gpuInfo.findElements is not a function
9510305	gpuInfo.findElements is not a function
38460224	gpuInfo.findElements is not a function
29527285	gpuInfo.findElements is not a function
38471579	gpuInfo.findElements is not a function
39726067	gpuInfo.findElements is not a function
14949677	gpuInfo.findElements is not a function
20306433	gpuInfo.findElements is not a function
35321467	gpuInfo.findElements is not a function
41485790	gpuInfo.findElements is not a function
14093988	gpuInfo.findElements is not a function
3619052	gpuInfo.findElements is not a function
4283347	gpuInfo.findElements is not a function
36230008	gpuInfo.findElements is not a function
11033687	gpuInfo.findElements is not a function
34508698	gpuInfo.findElements is not a function
2922353	gpuInfo.findElements is not a function
21942347	gpuInfo.findElements is not a function
32694174	gpuInfo.findElements is not a function
38346640	Cannot read properties of undefined (reading 'replace')
37488685	gpuInfo.findElements is not a function
14929564	gpuInfo.findElements is not a function
37894897	gpuInfo.findElements is not a function
27223758	gpuInfo.findElements is not a function
29349009	gpuInfo.findElements is not a function
1256654	gpuInfo.findElements is not a function
19142787	gpuInfo.findElements is not a function
14967465	gpuInfo.findElements is not a function
21528810	gpuInfo.findElements is not a function
42571748	Cannot read properties of undefined (reading 'replace')
19970369	gpuInfo.findElements is not a function
14884559	gpuInfo.findElements is not a function
23681597	gpuInfo.findElements is not a function
10447582	gpuInfo.findElements is not a function
22640818	gpuInfo.findElements is not a function
38908490	gpuInfo.findElements is not a function
22213485	gpuInfo.findElements is not a function
34738389	gpuInfo.findElements is not a function
17968764	gpuInfo.findElements is not a function
41716424	gpuInfo.findElements is not a function
32597081	gpuInfo.findElements is not a function
9351890	gpuInfo.findElements is not a function
14933715	gpuInfo.findElements is not a function
37928281	gpuInfo.findElements is not a function
15019565	gpuInfo.findElements is not a function
15648076	gpuInfo.findElements is not a function
28021637	gpuInfo.findElements is not a function
40225890	gpuInfo.findElements is not a function
42129386	gpuInfo.findElements is not a function
36120213	gpuInfo.findElements is not a function
29018417	gpuInfo.findElements is not a function
27956298	gpuInfo.findElements is not a function
19615620	gpuInfo.findElements is not a function
5424198	gpuInfo.findElements is not a function
16027014	gpuInfo.findElements is not a function
31750322	gpuInfo.findElements is not a function
15338499	gpuInfo.findElements is not a function
17063001	gpuInfo.findElements is not a function
244597	gpuInfo.findElements is not a function
2894894	gpuInfo.findElements is not a function
40863070	gpuInfo.findElements is not a function
29160838	gpuInfo.findElements is not a function
34453813	gpuInfo.findElements is not a function
30272415	gpuInfo.findElements is not a function
8547819	gpuInfo.findElements is not a function
947123	gpuInfo.findElements is not a function
15177913	gpuInfo.findElements is not a function
12845585	gpuInfo.findElements is not a function
13048184	gpuInfo.findElements is not a function
13118415	gpuInfo.findElements is not a function
18440772	gpuInfo.findElements is not a function
37545248	gpuInfo.findElements is not a function
27201901	gpuInfo.findElements is not a function
37757011	gpuInfo.findElements is not a function
33204789	gpuInfo.findElements is not a function
10987853	gpuInfo.findElements is not a function
39723581	gpuInfo.findElements is not a function
30858659	gpuInfo.findElements is not a function
35314619	gpuInfo.findElements is not a function
1870413	gpuInfo.findElements is not a function
2614424	gpuInfo.findElements is not a function
30910738	gpuInfo.findElements is not a function
28670862	gpuInfo.findElements is not a function
26967341	gpuInfo.findElements is not a function
8693847	gpuInfo.findElements is not a function
15271266	gpuInfo.findElements is not a function
33009439	gpuInfo.findElements is not a function
21949030	gpuInfo.findElements is not a function
31375626	gpuInfo.findElements is not a function
24320334	gpuInfo.findElements is not a function
34561668	gpuInfo.findElements is not a function
25701184	gpuInfo.findElements is not a function
26272553	gpuInfo.findElements is not a function
41934771	Cannot read properties of undefined (reading 'replace')
28156450	gpuInfo.findElements is not a function
12338905	gpuInfo.findElements is not a function
41763689	Cannot read properties of undefined (reading 'replace')
38541934	gpuInfo.findElements is not a function
35717845	Cannot read properties of undefined (reading 'replace')
18516534	gpuInfo.findElements is not a function
14873849	gpuInfo.findElements is not a function
15067328	gpuInfo.findElements is not a function
30501272	gpuInfo.findElements is not a function
38508797	gpuInfo.findElements is not a function
29012430	gpuInfo.findElements is not a function
21984918	gpuInfo.findElements is not a function
10093531	gpuInfo.findElements is not a function
12310725	gpuInfo.findElements is not a function
42254986	gpuInfo.findElements is not a function
29448130	gpuInfo.findElements is not a function
14379608	gpuInfo.findElements is not a function
12348349	gpuInfo.findElements is not a function
12723933	gpuInfo.findElements is not a function
28433035	gpuInfo.findElements is not a function
20208055	gpuInfo.findElements is not a function
14943914	gpuInfo.findElements is not a function
22440845	gpuInfo.findElements is not a function
23595085	gpuInfo.findElements is not a function
40470465	gpuInfo.findElements is not a function
37162828	gpuInfo.findElements is not a function
41674342	Cannot read properties of undefined (reading 'replace')
33233855	gpuInfo.findElements is not a function
33291048	gpuInfo.findElements is not a function
39675987	gpuInfo.findElements is not a function
38712723	gpuInfo.findElements is not a function
39535365	gpuInfo.findElements is not a function
38518739	gpuInfo.findElements is not a function
7555395	gpuInfo.findElements is not a function
34740644	gpuInfo.findElements is not a function
40930401	Cannot read properties of undefined (reading 'replace')
4872648	gpuInfo.findElements is not a function
31063884	gpuInfo.findElements is not a function
25636315	gpuInfo.findElements is not a function
42656485	gpuInfo.findElements is not a function
39432173	gpuInfo.findElements is not a function
9859854	gpuInfo.findElements is not a function
15487119	gpuInfo.findElements is not a function
30640650	gpuInfo.findElements is not a function
39279776	gpuInfo.findElements is not a function
28159502	gpuInfo.findElements is not a function
10191794	gpuInfo.findElements is not a function
14855727	gpuInfo.findElements is not a function
26968438	gpuInfo.findElements is not a function
14744868	gpuInfo.findElements is not a function
4776705	gpuInfo.findElements is not a function
36242852	gpuInfo.findElements is not a function
15609694	gpuInfo.findElements is not a function
5632757	gpuInfo.findElements is not a function
249185	gpuInfo.findElements is not a function
9919049	gpuInfo.findElements is not a function
20139939	gpuInfo.findElements is not a function
38755638	gpuInfo.findElements is not a function
6493242	gpuInfo.findElements is not a function
32374251	gpuInfo.findElements is not a function
34978750	gpuInfo.findElements is not a function
8877094	gpuInfo.findElements is not a function
8757896	gpuInfo.findElements is not a function
21827823	gpuInfo.findElements is not a function
36346755	gpuInfo.findElements is not a function
42913043	gpuInfo.findElements is not a function
40178210	gpuInfo.findElements is not a function
42602376	gpuInfo.findElements is not a function
28695472	gpuInfo.findElements is not a function
31546140	gpuInfo.findElements is not a function
16981262	gpuInfo.findElements is not a function
11725772	gpuInfo.findElements is not a function
35971030	Cannot read properties of undefined (reading 'replace')
1719980	gpuInfo.findElements is not a function
15061696	gpuInfo.findElements is not a function
35739109	gpuInfo.findElements is not a function
1856183	gpuInfo.findElements is not a function
33090135	gpuInfo.findElements is not a function
14289805	gpuInfo.findElements is not a function
42047304	gpuInfo.findElements is not a function
35130026	gpuInfo.findElements is not a function
40633011	gpuInfo.findElements is not a function
15848485	gpuInfo.findElements is not a function
17025755	gpuInfo.findElements is not a function
15151944	gpuInfo.findElements is not a function
38869669	gpuInfo.findElements is not a function
6194786	gpuInfo.findElements is not a function
8195849	gpuInfo.findElements is not a function
32511929	gpuInfo.findElements is not a function
15625416	gpuInfo.findElements is not a function
26020611	gpuInfo.findElements is not a function
38648259	gpuInfo.findElements is not a function
11974347	gpuInfo.findElements is not a function
15116766	gpuInfo.findElements is not a function
38180196	gpuInfo.findElements is not a function
20896298	gpuInfo.findElements is not a function
40375386	gpuInfo.findElements is not a function
7550657	gpuInfo.findElements is not a function
18066634	gpuInfo.findElements is not a function
15413049	gpuInfo.findElements is not a function
19383168	gpuInfo.findElements is not a function
37718415	gpuInfo.findElements is not a function
3716355	gpuInfo.findElements is not a function
6217237	gpuInfo.findElements is not a function
14758874	gpuInfo.findElements is not a function
15715570	gpuInfo.findElements is not a function
35895156	gpuInfo.findElements is not a function
8444352	gpuInfo.findElements is not a function
24491113	gpuInfo.findElements is not a function
18357865	gpuInfo.findElements is not a function
38867268	gpuInfo.findElements is not a function
8655538	gpuInfo.findElements is not a function
6186474	gpuInfo.findElements is not a function
35265307	gpuInfo.findElements is not a function
36672967	gpuInfo.findElements is not a function
861691	gpuInfo.findElements is not a function
6766960	gpuInfo.findElements is not a function
15094288	gpuInfo.findElements is not a function
16288288	gpuInfo.findElements is not a function
37818002	gpuInfo.findElements is not a function
35947278	gpuInfo.findElements is not a function
10125385	gpuInfo.findElements is not a function
30828976	gpuInfo.findElements is not a function
19203895	gpuInfo.findElements is not a function
17582915	gpuInfo.findElements is not a function
13380140	gpuInfo.findElements is not a function
15244693	gpuInfo.findElements is not a function
8671689	gpuInfo.findElements is not a function
38682216	gpuInfo.findElements is not a function
31351376	gpuInfo.findElements is not a function
17528734	gpuInfo.findElements is not a function
34411708	gpuInfo.findElements is not a function
15831942	gpuInfo.findElements is not a function
39931471	gpuInfo.findElements is not a function
21425047	gpuInfo.findElements is not a function
32331393	gpuInfo.findElements is not a function
31731019	gpuInfo.findElements is not a function
29616677	gpuInfo.findElements is not a function
27568169	gpuInfo.findElements is not a function
3629235	gpuInfo.findElements is not a function
37957950	gpuInfo.findElements is not a function
12955361	gpuInfo.findElements is not a function
36245878	gpuInfo.findElements is not a function
37355614	gpuInfo.findElements is not a function
17851636	gpuInfo.findElements is not a function
8653808	gpuInfo.findElements is not a function
35885735	gpuInfo.findElements is not a function
42946556	Cannot read properties of undefined (reading 'replace')
36311695	gpuInfo.findElements is not a function
10183566	gpuInfo.findElements is not a function
7539691	gpuInfo.findElements is not a function
15207123	gpuInfo.findElements is not a function
10791992	gpuInfo.findElements is not a function
40382766	gpuInfo.findElements is not a function
40133029	gpuInfo.findElements is not a function
7868871	gpuInfo.findElements is not a function
14264529	gpuInfo.findElements is not a function
40634607	gpuInfo.findElements is not a function
32248381	gpuInfo.findElements is not a function
5621811	gpuInfo.findElements is not a function
6350214	gpuInfo.findElements is not a function
37933190	gpuInfo.findElements is not a function
30986096	gpuInfo.findElements is not a function
39277971	gpuInfo.findElements is not a function
13813416	gpuInfo.findElements is not a function
14538155	gpuInfo.findElements is not a function
24421028	gpuInfo.findElements is not a function
41420139	gpuInfo.findElements is not a function
18121684	gpuInfo.findElements is not a function
19061529	gpuInfo.findElements is not a function
40008475	gpuInfo.findElements is not a function
34185190	gpuInfo.findElements is not a function
17166084	gpuInfo.findElements is not a function
15473219	gpuInfo.findElements is not a function
40437474	gpuInfo.findElements is not a function
17879180	gpuInfo.findElements is not a function
28873554	gpuInfo.findElements is not a function
23742900	gpuInfo.findElements is not a function
33551961	gpuInfo.findElements is not a function
36079572	gpuInfo.findElements is not a function
13182482	gpuInfo.findElements is not a function
22140161	gpuInfo.findElements is not a function
40604004	gpuInfo.findElements is not a function
25129080	gpuInfo.findElements is not a function
39320311	Cannot read properties of undefined (reading 'replace')
34581827	gpuInfo.findElements is not a function
15332955	gpuInfo.findElements is not a function
2053795	gpuInfo.findElements is not a function
30307714	gpuInfo.findElements is not a function
39901921	gpuInfo.findElements is not a function
18536175	gpuInfo.findElements is not a function
37594414	gpuInfo.findElements is not a function
10745300	gpuInfo.findElements is not a function
37105705	gpuInfo.findElements is not a function
12508503	gpuInfo.findElements is not a function
13820312	gpuInfo.findElements is not a function
34238744	gpuInfo.findElements is not a function
36363955	gpuInfo.findElements is not a function
9302550	gpuInfo.findElements is not a function
7033209	gpuInfo.findElements is not a function
7247155	gpuInfo.findElements is not a function
20596796	gpuInfo.findElements is not a function
3962677	gpuInfo.findElements is not a function
37026607	gpuInfo.findElements is not a function
23601959	gpuInfo.findElements is not a function
32465360	gpuInfo.findElements is not a function
14511493	gpuInfo.findElements is not a function
28486173	gpuInfo.findElements is not a function
40571659	gpuInfo.findElements is not a function
28891727	gpuInfo.findElements is not a function
24756418	gpuInfo.findElements is not a function
25047497	gpuInfo.findElements is not a function
27869365	gpuInfo.findElements is not a function
23619157	gpuInfo.findElements is not a function
41447146	Cannot read properties of undefined (reading 'replace')
17214872	gpuInfo.findElements is not a function
19667186	gpuInfo.findElements is not a function
37392167	Cannot read properties of undefined (reading 'replace')
37704108	gpuInfo.findElements is not a function
17315268	gpuInfo.findElements is not a function
38139802	gpuInfo.findElements is not a function
24289161	gpuInfo.findElements is not a function
40020153	gpuInfo.findElements is not a function
19788927	gpuInfo.findElements is not a function
36889636	gpuInfo.findElements is not a function
23320962	gpuInfo.findElements is not a function
16084407	gpuInfo.findElements is not a function
37308596	gpuInfo.findElements is not a function
4493530	gpuInfo.findElements is not a function
5992955	gpuInfo.findElements is not a function
15257428	gpuInfo.findElements is not a function
5886111	gpuInfo.findElements is not a function
7311892	gpuInfo.findElements is not a function
22025167	gpuInfo.findElements is not a function
31512736	gpuInfo.findElements is not a function
11060548	gpuInfo.findElements is not a function
4730756	gpuInfo.findElements is not a function
37204950	gpuInfo.findElements is not a function
21418986	gpuInfo.findElements is not a function
37567362	Cannot read properties of undefined (reading 'replace')
26227120	gpuInfo.findElements is not a function
15336113	gpuInfo.findElements is not a function
37719407	gpuInfo.findElements is not a function
4137638	gpuInfo.findElements is not a function
25809627	gpuInfo.findElements is not a function
16067794	gpuInfo.findElements is not a function
23722924	gpuInfo.findElements is not a function
38529513	gpuInfo.findElements is not a function
720358	gpuInfo.findElements is not a function
37672613	Cannot read properties of undefined (reading 'replace')
39852946	gpuInfo.findElements is not a function
20365836	gpuInfo.findElements is not a function
33932996	gpuInfo.findElements is not a function
40093602	gpuInfo.findElements is not a function
27706349	gpuInfo.findElements is not a function
37550591	Cannot read properties of undefined (reading 'replace')
39801969	gpuInfo.findElements is not a function
2839757	gpuInfo.findElements is not a function
25843783	gpuInfo.findElements is not a function
30859767	gpuInfo.findElements is not a function
42758927	gpuInfo.findElements is not a function
4022750	gpuInfo.findElements is not a function
37191060	gpuInfo.findElements is not a function
39135669	Cannot read properties of undefined (reading 'replace')
15401692	gpuInfo.findElements is not a function
33160452	gpuInfo.findElements is not a function
27665880	gpuInfo.findElements is not a function
15509434	gpuInfo.findElements is not a function
22112370	gpuInfo.findElements is not a function
6948630	gpuInfo.findElements is not a function
17124852	gpuInfo.findElements is not a function
42786336	gpuInfo.findElements is not a function
41732010	gpuInfo.findElements is not a function
40806928	gpuInfo.findElements is not a function
21137309	gpuInfo.findElements is not a function
34451215	gpuInfo.findElements is not a function
7748495	gpuInfo.findElements is not a function
37175440	gpuInfo.findElements is not a function
34117556	gpuInfo.findElements is not a function
31587790	gpuInfo.findElements is not a function
24161329	gpuInfo.findElements is not a function
15359001	gpuInfo.findElements is not a function
36851729	gpuInfo.findElements is not a function
25856157	gpuInfo.findElements is not a function
38717730	Cannot read properties of undefined (reading 'replace')
36115136	gpuInfo.findElements is not a function
20664223	gpuInfo.findElements is not a function
40561425	Cannot read properties of undefined (reading 'replace')
15265239	gpuInfo.findElements is not a function
39985939	gpuInfo.findElements is not a function
31158101	gpuInfo.findElements is not a function
30975760	gpuInfo.findElements is not a function
9373106	gpuInfo.findElements is not a function
29007299	gpuInfo.findElements is not a function
34367501	gpuInfo.findElements is not a function
38481504	gpuInfo.findElements is not a function
15193787	gpuInfo.findElements is not a function
24342482	gpuInfo.findElements is not a function
13924349	gpuInfo.findElements is not a function
2549263	gpuInfo.findElements is not a function
15633117	gpuInfo.findElements is not a function
36501931	gpuInfo.findElements is not a function
38869813	gpuInfo.findElements is not a function
33128229	gpuInfo.findElements is not a function
10921477	gpuInfo.findElements is not a function
37233820	gpuInfo.findElements is not a function
36262352	gpuInfo.findElements is not a function
34753853	gpuInfo.findElements is not a function
27015948	gpuInfo.findElements is not a function
25696091	gpuInfo.findElements is not a function
19624770	gpuInfo.findElements is not a function
25618500	gpuInfo.findElements is not a function
15574543	gpuInfo.findElements is not a function
7204568	gpuInfo.findElements is not a function
32309205	gpuInfo.findElements is not a function
42794210	gpuInfo.findElements is not a function
12260001	gpuInfo.findElements is not a function
33464301	gpuInfo.findElements is not a function
22285183	gpuInfo.findElements is not a function
26681587	gpuInfo.findElements is not a function
24296957	gpuInfo.findElements is not a function
15344859	gpuInfo.findElements is not a function
8874386	gpuInfo.findElements is not a function
13884032	gpuInfo.findElements is not a function
539375	gpuInfo.findElements is not a function
15072529	gpuInfo.findElements is not a function
20749572	gpuInfo.findElements is not a function
